Time,Reading
,130
,133
,132
,132
,131
,138
,131
,135
,137
,134
,136
,139
,138
,138
,140
,139
,138
,137
,137
,137
,137
,134
,134
,135
,134
,132
,129
,128
,128
,128
,128
,130
,126
,127
,125
,126
,128
,126
,126
,126
,128
,124
,128
,129
,128
,128
,133
,129
,132
,131
,133
,134
,136
,137
,140
,137
,137
,141
,135
,141
,139
,139
,138
,136
,139
,138
,135
,136
,135
,133
,132
,131
,129
,131
,128
,128
,130
,128
,128
,127
,125
,128
,124
,127
,125
,126
,127
,128
,128
,129
,129
,129
,130
,130
,132
,131
,133
,138
,138
,137
,138
,138
,137
,142
,141
,138
,138
,138
,137
,138
,140
,137
,134
,136
,135
,131
,131
,129
,131
,129
,128
,128
,128
,126
,125
,128
,123
,127
,125
,128
,128
,126
,126
,128
,128
,127
,129
,128
,128
,131
,130
,129
,134
,137
,135
,137
,139
,139
,138
,138
,139
,139
,137
,137
,139
,138
,140
,139
,135
,133
,135
,131
,134
,133
,133
,128
,128
,128
,129
,126
,128
,128
,127
,125
,125
,126
,125
,128
,125
,128
,128
,128
,129
,129
,132
,128
,132
,133
,128
,136
,137
,137
,138
,135
,135
,139
,139
,139
,139
,139
,134
,138
,139
,137
,136
,133
,135
,134
,131
,133
,130
,130
,128
,128
,128
,128
,128
,126
,126
,127
,126
,126
,128
,125
,127
,127
,126
,128
,128
,130
,129
,129
,133
,132
,132
,131
,135
,135
,138
,137
,137
,142
,137
,141
,139
,139
,142
,138
,139
,138
,135
,135
,137
,134
,132
,136
,133
,131
,129
,128
,128
,128
,128
,126
,128
,127
,127
,126
,128
,128
,126
,128
,127
,128
,129
,129
,129
,131
,132
,138
,131
,136
,138
,137
,135
,135
,138
,141
,138
,141
,139
,141
,139
,139
,137
,138
,135
,133
,135
,133
,138
,134
,130
,129
,127
,127
,129
,128
,126
,128
,127
,123
,123
,125
,125
,127
,125
,125
,128
,128
,128
,128
,133
,132
,133
,132
,133
,137
,135
,137
,135
,142
,134
,140
,142
,139
,139
,140
,139
,139
,138
,138
,137
,133
,134
,133
,133
,131
,129
,129
,128
,128
,128
,128
,128
,128
,128
,122
,125
,127
,126
,126
,128
,127
,125
,129
,129
,128
,131
,128
,130
,130
,131
,138
,135
,133
,134
,134
,138
,141
,140
,138
,139
,139
,139
,138
,140
,138
,137
,129
,131
,134
,133
,133
,131
,131
,129
,128
,128
,128
,128
,128
,128
,125
,127
,125
,126
,128
,125
,127
,127
,128
,129
,128
,129
,129
,130
,131
,134
,134
,139
,134
,137
,135
,137
,137
,141
,141
,134
,140
,138
,139
,138
,138
,135
,134
,133
,135
,130
,130
,131
,131
,128
,128
,128
,125
,127
,127
,126
,127
,126
,128
,128
,127
,128
,124
,126
,128
,128
,128
,129
,130
,131
,131
,132
,135
,137
,135
,138
,138
,134
,139
,139
,141
,143
,135
,137
,135
,135
,138
,136
,134
,135
,133
,130
,133
,132
,130
,128
,128
,128
,128
,128
,128
,125
,125
,127
,126
,126
,128
,124
,128
,125
,128
,129
,129
,129
,132
,132
,134
,134
,135
,135
,139
,134
,137
,138
,138
,140
,141
,140
,140
,135
,139
,137
,139
,135
,137
,131
,133
,128
,131
,132
,131
,128
,128
,128
,128
,122
,128
,127
,125
,125
,126
,126
,125
,128
,124
,122
,128
,128
,128
,130
,130
,132
,131
,132
,134
,138
,138
,138
,140
,138
,141
,137
,141
,142
,137
,139
,140
,137
,138
,137
,133
,137
,134
,134
,131
,129
,133
,138
,128
,128
,128
,127
,128
,128
,126
,125
,127
,126
,128
,124
,128
,128
,129
,129
,129
,128
,129
,128
,130
,131
,135
,137
,134
,135
,138
,133
,138
,139
,140
,140
,138
,139
,139
,137
,139
,137
,134
,140
,134
,133
,132
,133
,130
,129
,128
,128
,129
,128
,128
,123
,124
,127
,124
,128
,126
,128
,125
,123
,127
,128
,129
,130
,130
,131
,131
,133
,132
,137
,133
,138
,135
,138
,135
,143
,143
,135
,140
,139
,139
,139
,134
,135
,133
,133
,134
,133
,131
,133
,130
,129
,127
,128
,128
,127
,128
,128
,126
,124
,128
,125
,125
,126
,127
,126
,130
,128
,128
,130
,129
,130
,129
,130
,134
,138
,138
,137
,138
,144
,139
,139
,143
,142
,135
,139
,138
,138
,137
,138
,132
,135
,134
,133
,132
,130
,129
,130
,128
,125
,128
,128
,124
,125
,123
,125
,127
,126
,125
,128
,126
,126
,128
,129
,129
,128
,130
,132
,131
,133
,133
,138
,139
,139
,139
,139
,137
,138
,141
,139
,138
,138
,138
,140
,139
,139
,138
,134
,137
,131
,131
