Time,Reading
,130
,131
,130
,129
,129
,133
,134
,132
,131
,133
,133
,130
,131
,133
,134
,130
,129
,132
,134
,130
,129
,132
,133
,128
,131
,130
,132
,128
,133
,131
,131
,130
,133
,134
,131
,130
,133
,133
,130
,131
,132
,130
,128
,130
,131
,135
,130
,130
,134
,134
,129
,131
,131
,131
,130
,129
,129
,132
,128
,129
,133
,129
,131
,132
,133
,131
,130
,133
,133
,128
,133
,131
,134
,131
,130
,131
,131
,128
,130
,133
,131
,131
,133
,131
,131
,132
,130
,131
,130
,131
,131
,132
,130
,130
,132
,133
,130
,131
,131
,131
,130
,133
,129
,133
,131
,129
,130
,131
,128
,131
,132
,129
,133
,134
,133
,130
,133
,132
,130
,129
,131
,133
,132
,129
,131
,131
,129
,132
,130
,131
,133
,128
,128
,131
,130
,128
,131
,134
,131
,131
,132
,131
,129
,131
,133
,131
,130
,132
,134
,132
,130
,132
,133
,130
,129
,130
,131
,129
,130
,130
,131
,131
,132
,131
,134
,129
,130
,130
,131
,131
,134
,132
,133
,129
,133
,133
,130
,129
,131
,134
,131
,132
,131
,133
,132
,130
,129
,131
,129
,130
,131
,133
,131
,130
,134
,131
,131
,131
,130
,130
,131
,130
,131
,132
,128
,131
,133
,131
,130
,133
,131
,130
,134
,134
,133
,130
,130
,131
,133
,130
,131
,131
,130
,130
,130
,131
,131
,129
,131
,134
,131
,130
,132
,132
,133
,131
,132
,131
,129
,130
,133
,132
,130
,131
,133
,133
,131
,133
,131
,131
,128
,132
,130
,130
,130
,131
,134
,132
,130
,132
,133
,130
,134
,131
,131
,130
,130
,131
,130
,130
,132
,131
,130
,129
,130
,130
,132
,129
,131
,134
,133
,131
,131
,133
,130
,128
,133
,131
,129
,129
,131
,131
,129
,129
,133
,133
,131
,131
,131
,130
,129
,130
,133
,131
,131
,132
,133
,130
,131
,134
,131
,128
,130
,132
,131
,131
,131
,131
,129
,129
,133
,132
,133
,128
,132
,136
,131
,131
,133
,134
,129
,131
,130
,131
,129
,131
,131
,133
,129
,128
,133
,131
,128
,134
,133
,131
,130
,133
,133
,133
,130
,135
,135
,138
,138
,139
,139
,136
,136
,134
,133
,129
,128
,128
,129
,128
,129
,130
,128
,126
,129
,128
,128
,129
,131
,130
,130
,129
,134
,132
,130
,131
,133
,131
,128
,131
,132
,129
,130
,131
,128
,129
,131
,131
,132
,130
,128
,131
,131
,131
,133
,132
,131
,133
,133
,131
,132
,129
,132
,130
,132
,129
,129
,135
,134
,131
,132
,126
,133
,129
,131
,131
,130
,129
,130
,133
,131
,133
,131
,133
,129
,130
,134
,131
,130
,131
,131
,131
,130
,133
,132
,133
,130
,133
,133
,131
,129
,131
,133
,131
,130
,131
,131
,129
,131
,132
,133
,128
,133
,132
,133
,131
,131
,132
,130
,129
,131
,130
,131
,129
,126
,134
,130
,132
,130
,133
,130
,130
,132
,131
,129
,130
,134
,132
,131
,131
,133
,125
,129
,134
,132
,130
,128
,132
,132
,131
,129
,133
,133
,132
,129
,131
,132
,130
,131
,130
,128
,130
,130
,131
,130
,130
,131
,132
,130
,128
,131
,131
,130
,128
,129
,133
,132
,131
,131
,131
,131
,131
,133
,134
,130
,130
,131
,131
,129
,131
,130
,132
,130
,132
,134
,130
,128
,131
,130
,131
,130
,134
,134
,130
,131
,136
,130
,128
,131
,133
,133
,130
,131
,130
,132
,132
,132
,130
,133
,128
,132
,132
,131
,130
,130
,133
,131
,131
,131
,133
,129
,130
,131
,132
,129
,134
,133
,132
,129
,131
,133
,130
,129
,131
,130
,132
,130
,131
,133
,129
,130
,131
,133
,131
,130
,134
,132
,130
,129
,132
,130
,131
,131
,133
,130
,131
,132
,131
,131
,131
,132
,131
,130
,129
,129
,134
,128
,128
,131
,130
,130
,131
,133
,134
,131
,131
,130
,131
,130
,133
,133
,129
,130
,131
,131
,129
,129
,134
,133
,129
,131
,131
,130
,129
,131
,131
,132
,131
,130
,132
,132
,131
,131
,131
,130
,130
,131
,133
,132
,131
,131
,133
,132
,130
,131
,129
,128
,131
,132
,131
,129
,131
,131
,131
,130
,133
,134
,131
,131
,131
,130
,131
,130
,131
,131
,131
,131
,130
,132
,130
,131
,131
,131
,130
,129
,132
,131
,129
,134
,130
,131
,130
,131
,133
,131
,130
,131
,131
,130
,131
,131
,133
,130
,131
,133
,133
,129
,130
,132
,135
,131
,130
,133
,132
,129
,131
,132
,131
,132
,133
,132
,129
,129
,132
,133
,129
,130
,134
,135
,131
,130
,131
,131
,129
,133
,132
,132
,132
,132
,132
,131
,131
,131
,131
,129
,129
,133
,133
,129
,132
,131
,131
,128
,130
,128
,133
,130
,133
,130
,131
,128
,134
,131
,132
,130
,133
,134
,130
,130
,130
,133
,131
,131
,130
,133
,133
,129
,130
,134
,128
,132
,132
,131
,131
,129
,131
,131
,129
,133
,130
,129
,129
,132
,133
,131
,131
,133
,133
,129
,129
,131
,131
,128
,129
,130
,132
,129
,130
,128
,130
,128
,132
,133
,130
,132
,132
,130
,129
,132
,132
,133
,135
,132
,134
,130
,131
,131
,130
,130
,131
,129
,134
,130
,129
,133
,134
,131
,128
,131
,134
,130
,128
,130
,131
,130
,133
,129
,131
,130
,131
,133
,133
,129
,131
,133
,132
,133
,131
,131
,128
,130
,128
,130
,131
,129
,133
,132
,131
,130
,131
,133
,129
,130
,131
,133
,128
,132
,132
,133
,132
,131
,132
,131
,131
,130
,131
,131
,127
,130
,135
,132
,130
,133
,132
,131
,131
,134
,132
,129
,130
,132
,134
,130
,129
,130
,130
,128
,131
,131
,130
,129
,130
,131
,130
,129
,131
,130
,131
,130
,131
,133
,130
,130
,131
,133
,129
,132
,131
,132
,131
,134
,131
,131
,130
,132
,131
,132
,128
,131
,131
,130
,129
,129
,131
,131
,132
,132
,131
,130
,130
,132
,131
,129
,133
,132
,130
,129
,133
,131
,133
,130
,130
,132
,131
,130
,130
,133
,130
,129
,133
,132
,128
,129
,133
,138
,130
,133
,133
,130
,129
,130
,132
,131
,131
,133
,131
,131
,131
,132
,135
,130
,132
,129
,131
,129
,133
,134
,132
,129
,132
,132
,134
,129
,131
,131
,129
,128
,133
,130
,129
,130
,130
,132
,129
,131
,132
,134
,129
,129
,133
,133
,128
,128
,132
,130
,132
,133
,134
,130
,130
,133
,131
,131
,130
,131
,131
,131
,131
,131
,134
,130
,131
,134
,134
,129
,131
,132
,131
,129
,128
,135
,132
,129
,132
,131
,133
,132
,130
,131
,131
,130
,133
,133
,131
,131
,131
,132
,130
,133
,131
,131
,129
,130
,134
,133
,128
,134
,131
,132
,130
,130
,132
,133
,129
,130
,133
,131
,129
,131
,133
,126
,134
,134
,133
,130
,131
,132
,133
,131
,133
,132
,128
,129
,132
,131
,130
,130
,131
,133
,131
,130
,130
,133
,130
,131
,131
,131
,129
,134
,131
,132
,129
,133
,134
,131
,130
,132
,131
,129
,130
,132
,132
,131
,131
,134
,132
,129
,131
,138
,133
,128
,133
,132
,133
,131
,131
,133
,131
,128
,132
,131
,130
,129
,133
,131
,131
,128
,131
,133
,131
,129
,131
,134
,130
,132
,134
,133
,130
,131
,132
,131
,130
,130
,131
,131
,132
,130
,131
,131
,128
,133
,132
,131
,129
,131
,134
,130
,129
,129
,134
,129
,131
,129
,132
,128
,133
,131
,132
,128
,130
,131
,133
,128
,133
,132
,128
,130
,131
,131
,130
,131
,133
,131
,128
,131
,132
,131
,130
,128
,132
,131
,130
,131
,132
,131
,129
,131
,134
,131
,129
,129
,131
,129
,134
,131
,133
,128
,131
,133
,131
,130
,132
,131
,132
,129
,133
,131
,133
,131
,132
,133
,130
,129
,131
,133
,133
,129
,128
,131
,133
,131
,130
,131
,129
,134
,133
,134
,130
,132
,132
,130
,130
,134
,131
,130
,129
,129
,133
,133
,131
,131
,132
,131
,129
,133
,131
,129
,131
,130
,133
,130
,131
,132
,131
,128
,133
,133
,131
,130
,130
,132
,129
,131
,132
,130
,132
,131
,132
,131
,129
,132
,131
,132
,128
,131
,132
,131
,129
,134
,133
,131
,130
,131
,130
,130
,129
,132
,134
,128
,131
,131
,134
,130
,130
,132
,132
,128
,131
,131
,131
,130
,131
,131
,131
,129
,131
,133
,130
,129
,133
,134
,130
,130
,133
,134
,131
,131
,131
,130
,128
,129
,131
,133
,129
,131
,131
,132
,130
,131
,131
,132
,128
,131
,131
,130
,130
,130
,131
,130
,131
,131
,133
,128
,131
,131
,131
,131
,130
,134
,131
,129
,129
,132
,130
,129
,130
,130
,130
,130
,131
,130
,130
,132
,131
,134
,132
,129
,134
,133
,130
,131
,131
,130
,129
,131
,131
,131
,130
,130
,133
,133
,130
,133
,134
,130
,130
,134
,134
,131
,133
,131
,131
,129
,131
,130
,132
,131
,130
,131
,130
,128
,130
,131
,130
,128
,131
,131
,128
,129
,131
,132
,126
,131
,133
,131
,129
,132
,131
,129
,129
,130
,133
,133
,130
,132
,130
,132
,128
,130
,131
,129
,130
,130
,133
,131
,130
,134
,133
,131
,131
,134
,132
,129
,133
,133
,132
,130
,131
,131
,131
,130
,131
,133
,132
,130
,133
,129
,132
,132
,134
,133
,131
,133
,134
,131
,130
,132
,133
,131
,131
,129
,132
,130
,131
,131
,131
,131
,128
,129
,133
