Time,Reading
,128
,127
,128
,129
,131
,132
,133
,133
,132
,129
,128
,127
,128
,129
,130
,131
,132
,133
,132
,130
,129
,128
,127
,128
,129
,131
,132
,133
,133
,131
,130
,128
,128
,128
,129
,130
,131
,133
,134
,132
,130
,129
,128
,128
,128
,129
,131
,132
,133
,133
,131
,130
,128
,128
,128
,129
,130
,131
,133
,134
,131
,131
,128
,128
,127
,129
,129
,132
,132
,134
,134
,130
,129
,128
,128
,128
,129
,130
,132
,133
,133
,132
,131
,129
,128
,127
,128
,131
,132
,133
,134
,132
,131
,130
,129
,128
,128
,129
,131
,132
,133
,133
,132
,130
,128
,128
,128
,128
,129
,131
,133
,133
,133
,131
,129
,128
,128
,128
,130
,130
,132
,133
,132
,132
,130
,129
,128
,127
,128
,129
,131
,132
,133
,132
,130
,129
,127
,128
,128
,129
,131
,131
,133
,133
,131
,130
,128
,128
,128
,129
,130
,131
,133
,134
,132
,131
,128
,128
,128
,128
,130
,131
,132
,132
,134
,131
,129
,128
,128
,128
,128
,130
,131
,132
,133
,132
,131
,129
,128
,128
,128
,130
,130
,132
,133
,133
,131
,129
,128
,128
,128
,129
,130
,132
,132
,134
,132
,130
,129
,128
,126
,128
,130
,131
,132
,134
,132
,131
,129
,128
,128
,127
,128
,130
,131
,133
,134
,131
,130
,129
,128
,128
,128
,129
,132
,131
,133
,133
,131
,129
,129
,127
,128
,129
,130
,132
,133
,133
,132
,130
,128
,128
,128
,128
,129
,131
,133
,133
,133
,130
,128
,128
,128
,127
,129
,131
,132
,133
,134
,131
,129
,128
,128
,127
,127
,130
,131
,132
,133
,133
,130
,129
,128
,127
,128
,129
,131
,132
,133
,133
,131
,130
,128
,128
,128
,128
,130
,131
,133
,134
,132
,130
,129
,128
,127
,127
,129
,130
,132
,133
,133
,131
,129
,128
,128
,127
,129
,130
,132
,133
,133
,132
,131
,129
,128
,128
,127
,129
,131
,132
,133
,133
,131
,129
,128
,128
,128
,129
,130
,132
,132
,133
,132
,130
,128
,128
,128
,129
,129
,130
,132
,133
,133
,131
,129
,128
,128
,128
,129
,129
,132
,133
,133
,132
,130
,128
,128
,128
,128
,130
,131
,132
,133
,133
,131
,129
,128
,128
,128
,128
,130
,132
,133
,133
,131
,130
,128
,128
,128
,128
,130
,131
,132
,132
,133
,130
,129
,128
,128
,128
,129
,130
,132
,133
,133
,131
,131
,128
,129
,127
,128
,130
,131
,133
,133
,133
,130
,129
,128
,128
,128
,129
,130
,132
,133
,133
,132
,130
,128
,128
,127
,129
,129
,131
,132
,134
,132
,131
,129
,128
,127
,128
,129
,131
,131
,133
,134
,131
,130
,128
,128
,127
,128
,130
,131
,132
,134
,132
,131
,128
,128
,128
,127
,129
,130
,132
,134
,133
,132
,129
,128
,128
,128
,128
,130
,132
,133
,134
,132
,130
,129
,128
,128
,128
,129
,131
,131
,133
,132
,131
,130
,128
,128
,127
,129
,130
,131
,133
,134
,132
,131
,129
,128
,128
,129
,129
,131
,132
,133
,132
,131
,129
,128
,127
,127
,129
,130
,131
,132
,133
,132
,130
,128
,128
,127
,128
,129
,131
,132
,133
,133
,131
,129
,128
,128
,128
,129
,130
,131
,133
,134
,131
,131
,129
,128
,126
,128
,129
,131
,132
,133
,132
,130
,129
,128
,127
,127
,129
,131
,131
,133
,133
,131
,130
,128
,127
,127
,128
,129
,131
,132
,133
,133
,131
,130
,128
,128
,128
,130
,131
,132
,133
,133
,132
,131
,128
,128
,128
,128
,130
,131
,133
,133
,132
,130
,129
,128
,128
,128
,129
,130
,132
,134
,133
,132
,130
,129
,128
,128
,129
,130
,132
,133
,134
,132
,131
,129
,127
,128
,128
,130
,130
,132
,134
,133
,132
,130
,128
,128
,128
,128
,130
,132
,133
,133
,132
,131
,129
,128
,128
,128
,129
,131
,132
,134
,133
,131
,129
,128
,128
,128
,128
,130
,133
,132
,134
,132
,131
,128
,128
,128
,128
,129
,131
,131
,133
,133
,130
,130
,129
,128
,128
,129
,130
,132
,133
,133
,133
,130
,129
,128
,128
,128
,130
,131
,132
,134
,133
,131
,129
,129
,128
,129
,129
,131
,132
,133
,135
,132
,130
,129
,128
,128
,128
,129
,131
,133
,134
,134
,131
,129
,128
,128
,128
,129
,131
,132
,133
,134
,132
,129
,128
,128
,127
,128
,129
,132
,132
,133
,133
,131
,129
,129
,128
,128
,129
,131
,132
,133
,134
,131
,130
,129
,128
,128
,128
,130
,131
,133
,134
,133
,131
,129
,128
,128
,128
,129
,130
,132
,133
,133
,131
,130
,129
,127
,128
,128
,129
,132
,133
,133
,131
,131
,129
,128
,128
,128
,129
,131
,132
,132
,134
,131
,130
,128
,128
,128
,129
,130
,132
,133
,134
,132
,130
,129
,127
,127
,129
,128
,131
,131
,133
,133
,131
,130
,129
,128
,128
,129
,130
,131
,133
,133
,133
,130
,129
,128
,128
,128
,129
,130
,132
,133
,133
,131
,129
,128
,128
,127
,128
,130
,133
,132
,133
,132
,130
,129
,128
,128
,128
,130
,130
,132
,133
,133
,130
,129
,128
,128
,127
,129
,129
,132
,132
,134
,132
,130
,128
,128
,127
,128
,129
,130
,132
,134
,132
,131
,129
,129
,128
,128
,129
,129
,131
,133
,134
,131
,130
,128
,128
,127
,128
,130
,131
,132
,134
,132
,131
,129
,128
,128
,128
,130
,130
,132
,132
,133
,131
,130
,129
,127
,128
,128
,130
,131
,133
,133
,132
,131
,129
,128
,128
,128
,129
,131
,132
,132
,133
,131
,130
,129
,127
,128
,128
,129
,131
,133
,133
,132
,131
,129
,128
,127
,128
,129
,130
,131
,133
,133
,131
,130
,128
,128
,128
,128
,130
,131
,132
,133
,132
,130
,129
,128
,127
,128
,129
,131
,132
,133
,132
,131
,129
,128
,127
,127
,128
,130
,132
,132
,133
,132
,130
,129
,128
,128
,128
,130
,131
,132
,133
,133
,131
,130
,128
,127
,128
,129
,130
,131
,133
,133
,132
,131
,129
,128
,128
,128
,129
,130
,132
,133
,133
,131
,129
,128
,128
,128
,129
,130
,131
,133
,133
,131
,129
,128
,128
,127
,128
,129
,131
,132
,133
,134
,130
,130
,128
,128
,128
,129
,130
,131
,133
,133
,131
,130
,128
,128
,127
,128
,130
,131
,131
,133
,132
,131
,129
,128
,127
,128
,128
,130
,132
,133
,132
,131
,130
,128
,128
,127
,128
,130
,131
,132
,133
,132
,131
,129
,128
,128
,128
,129
,130
,131
,132
,132
,132
,130
,128
,128
,127
,127
,130
,130
,132
,133
,132
,131
,129
,128
,128
,127
,129
,130
,132
,133
,133
,131
,130
,128
,128
,128
,129
,130
,131
,133
,133
,132
,131
,128
,128
,128
,128
,129
,130
,133
,134
,133
,131
,130
,129
,127
,127
,129
,130
,131
,133
,134
,132
,130
,129
,128
,127
,128
,129
,130
,131
,133
,133
,132
,129
,128
,128
,127
,129
,130
,131
,133
,133
,132
,131
,129
,128
,127
,127
,129
,131
,132
,133
,132
,131
,129
,128
,128
,127
,129
,130
,131
,133
,133
,132
,129
,128
,128
,128
,128
,129
,131
,132
,132
,133
,130
,129
,128
,128
,128
,130
,131
,132
,132
,134
,131
,130
,129
,128
,127
,128
,129
,131
,133
,133
,132
,130
,129
,129
,128
,128
,128
,131
,132
,133
,133
,131
,130
,129
,127
,128
,128
,129
,131
,132
,133
,133
,130
,128
,128
,128
,128
,129
,130
,132
,133
,133
,131
,130
,128
,128
,127
,128
,129
,131
,133
,133
,132
,131
,129
,128
,127
,128
,129
,130
,131
,132
,133
,131
,130
,128
,128
,128
,128
,129
,131
,133
,133
,132
,131
,129
,129
,128
,128
,129
,131
,132
,133
,133
,131
,129
,128
,128
,127
,129
,130
,132
,133
,134
,133
,130
,129
,128
,128
,128
,129
,130
,132
,132
,133
,130
,130
,128
,128
,128
,128
,130
,131
,133
,132
,131
,129
,128
,128
,127
,128
,129
,131
,132
,133
,132
,130
,130
,128
,126
,128
,128
,130
,132
,132
,134
,131
,130
,129
,127
,128
,128
,130
,131
,133
,133
,132
,131
,130
,128
,128
,128
,129
,130
,132
,133
,133
,131
,130
,128
,127
,128
,128
,130
,131
,132
,134
,133
,131
,130
,128
,128
,128
,129
,131
,132
,134
,133
,131
,130
,128
,128
,127
,128
,129
,131
,133
,133
,133
,131
,129
,128
,128
,128
,128
,131
,132
,133
,133
,131
,129
,128
,128
,129
,128
,130
,131
,132
,133
,132
,130
